chrom	start	end
CP000068.1	1566576	1566592
CP000068.1	1566669	1566693
CP000068.1	1567532	1567548
CP000068.1	1568840	1568856
CP000068.1	1569199	1569217
CP000068.1	1569875	1569899
CP000068.1	1570909	1570925
CP000068.1	1573140	1573162
CP000068.1	1573171	1573195
CP000068.1	1573806	1573822
CP000068.1	1574240	1574260
CP000068.1	1575961	1575977
CP000068.1	1576214	1576230
CP000068.1	1576793	1576809
CP000068.1	1577585	1577601
CP000068.1	1578384	1578400
CP000068.1	1578442	1578458
CP000068.1	1579924	1579940
CP000068.1	1580037	1580055
CP000068.1	1580228	1580244
CP000068.1	1580931	1580947
CP000068.1	1582115	1582131
CP000068.1	1582767	1582783
CP000068.1	1583283	1583299
CP000068.1	1583764	1583780
CP000068.1	1584310	1584326
CP000068.1	1584857	1584873
CP000068.1	1588734	1588754
CP000068.1	1590406	1590422
CP000068.1	1590685	1590701
CP000068.1	1591460	1591478
CP000068.1	1592220	1592236
CP000068.1	1592362	1592378
CP000068.1	1592413	1592431
CP000068.1	1592437	1592459
CP000068.1	1592843	1592859
CP000068.1	1594008	1594024
CP000068.1	1594106	1594122
CP000068.1	1594482	1594498
CP000068.1	1594664	1594680
CP000068.1	1595315	1595331
CP000068.1	1595504	1595522
CP000068.1	1596628	1596644
CP000068.1	1597351	1597367
CP000068.1	1598372	1598390
CP000068.1	1598846	1598862
CP000068.1	1599907	1599927
CP000068.1	1599936	1599952
CP000068.1	1600424	1600440
CP000068.1	1600475	1600493
CP000068.1	1601046	1601062
CP000068.1	1601116	1601132
CP000068.1	1602778	1602794
CP000068.1	1605457	1605473
CP000068.1	1606454	1606476
CP000069.1	114	130
CP000069.1	187	203
CP000069.1	278	294
CP000069.1	1673	1689
CP000069.1	1984	2000
CP000069.1	2064	2084
CP000069.1	2172	2188
CP000069.1	2389	2405
CP000069.1	2706	2726
CP000069.1	2796	2812
CP000069.1	3421	3437
CP000069.1	3884	3900
CP000069.1	4110	4126
CP000069.1	6318	6334
CP000069.1	6413	6429
CP000069.1	8075	8093
CP000069.1	10015	10031
CP000069.1	11862	11878
CP000069.1	12222	12242
CP000069.1	12881	12897
CP000069.1	13342	13360
CP000069.1	13677	13693
CP000069.1	16041	16057
CP000069.1	16790	16806
CP000069.1	17478	17494
CP000069.1	17938	17956
CP000069.1	18112	18128
CP000069.1	19507	19523
CP000069.1	20465	20481
CP000069.1	20515	20531
CP000069.1	21435	21451
CP000069.1	22261	22277
CP000069.1	22343	22359
CP000069.1	23578	23594
CP000069.1	24524	24548
CP000069.1	24549	24565
CP000069.1	24608	24624
CP000069.1	25947	25969
CP000069.1	27740	27756
CP000069.1	31660	31676
CP000069.1	32047	32063
CP000069.1	35269	35285
CP000069.1	38187	38207
CP000069.1	38586	38602
CP000069.1	39100	39116
CP000069.1	39628	39644
CP000069.1	39713	39731
CP000069.1	40322	40338
CP000069.1	40559	40577
CP000069.1	42073	42089
CP000069.1	43940	43956
CP000069.1	44611	44629
CP000069.1	44721	44737
CP000069.1	45733	45749
CP000069.1	47205	47221
CP000069.1	47877	47893
CP000069.1	51050	51072
CP000069.1	52778	52796
CP000069.1	52816	52832
CP000069.1	53235	53251
CP000069.1	54985	55001
CP000069.1	55445	55461
CP000069.1	56637	56653
CP000069.1	56787	56805
CP000069.1	59115	59131
CP000069.1	59266	59282
CP000069.1	59799	59815
CP000069.1	62119	62135
CP000069.1	63777	63793
CP000069.1	64543	64561
CP000069.1	64574	64590
CP000069.1	67357	67373
CP000069.1	68831	68847
CP000069.1	69193	69213
CP000069.1	69824	69840
CP000069.1	70696	70712
CP000069.1	71147	71165
CP000069.1	72440	72464
CP000069.1	74005	74025
CP000069.1	75801	75821
CP000069.1	76997	77013
CP000069.1	78019	78035
CP000069.1	78117	78133
CP000069.1	78978	78994
CP000069.1	79375	79393
CP000069.1	79810	79826
CP000069.1	80458	80474
CP000069.1	80608	80624
CP000069.1	82473	82489
CP000069.1	83695	83711
CP000069.1	83851	83869
CP000069.1	86213	86229
CP000069.1	86455	86471
CP000069.1	87100	87116
CP000069.1	87830	87846
CP000069.1	88183	88199
CP000069.1	90433	90449
CP000069.1	91531	91547
CP000069.1	92323	92339
CP000069.1	92639	92655
CP000069.1	95422	95444
CP000069.1	95641	95661
CP000069.1	96111	96127
CP000069.1	96616	96640
CP000069.1	97641	97657
CP000069.1	98820	98836
CP000069.1	98847	98863
CP000069.1	98938	98958
CP000069.1	98984	99002
CP000069.1	100253	100269
CP000069.1	100329	100345
CP000069.1	100674	100690
CP000069.1	100748	100764
CP000069.1	101655	101671
CP000069.1	102407	102429
CP000069.1	103632	103650
CP000069.1	104957	104977
CP000069.1	105110	105126
CP000069.1	105220	105236
CP000069.1	105273	105293
CP000069.1	106272	106288
CP000069.1	107061	107077
CP000069.1	108439	108455
CP000069.1	108734	108752
CP000069.1	108820	108836
CP000069.1	109153	109173
CP000069.1	109174	109194
CP000069.1	109852	109870
CP000069.1	110329	110345
CP000069.1	110472	110488
CP000069.1	110554	110572
CP000069.1	110849	110865
CP000069.1	111510	111526
CP000069.1	112362	112378
CP000069.1	113923	113939
CP000069.1	114568	114584
CP000069.1	116005	116021
CP000069.1	116503	116523
CP000069.1	116701	116717
CP000069.1	116988	117004
CP000069.1	117659	117675
CP000069.1	117747	117763
CP000069.1	118099	118115
CP000069.1	119466	119488
CP000069.1	120307	120323
CP000069.1	122101	122117
CP000069.1	122559	122575
CP000069.1	123670	123686
CP000069.1	123709	123725
CP000069.1	123727	123743
CP000069.1	124564	124580
CP000069.1	124970	124986
CP000069.1	125202	125218
CP000069.1	128017	128033
CP000069.1	128400	128416
CP000069.1	128679	128695
CP000069.1	129495	129511
CP000069.1	129512	129528
CP000069.1	129600	129616
CP000069.1	129697	129713
CP000069.1	130874	130890
CP000069.1	131355	131371
CP000069.1	132300	132316
CP000069.1	132917	132933
CP000069.1	133256	133272
CP000069.1	133918	133940
CP000069.1	134060	134076
CP000069.1	137952	137972
CP000069.1	137993	138009
CP000069.1	143007	143027
CP000069.1	143404	143428
CP000069.1	143494	143510
CP000069.1	143917	143933
CP000069.1	144589	144605
CP000069.1	144921	144937
CP000069.1	145231	145247
CP000069.1	145437	145453
CP000069.1	147086	147102
CP000069.1	147322	147338
CP000069.1	149390	149412
CP000069.1	149979	149999
CP000069.1	150225	150241
CP000069.1	150926	150942
CP000069.1	154181	154199
CP000069.1	155993	156009
CP000069.1	156796	156812
CP000069.1	157131	157147
CP000069.1	158089	158113
CP000069.1	159948	159964
CP000069.1	162198	162214
CP000069.1	163099	163115
CP000069.1	164730	164746
CP000069.1	166311	166327
CP000069.1	167197	167213
CP000069.1	167422	167438
CP000069.1	167923	167941
CP000069.1	168455	168471
CP000069.1	169065	169081
CP000069.1	169193	169211
CP000069.1	171279	171295
CP000069.1	171484	171502
CP000069.1	173127	173143
CP000069.1	173163	173179
CP000069.1	174598	174614
CP000069.1	176105	176129
CP000069.1	176205	176223
CP000069.1	176247	176267
CP000069.1	176634	176652
CP000069.1	176672	176688
CP000069.1	176819	176835
CP000069.1	177869	177885
CP000069.1	178783	178799
CP000069.1	180718	180734
CP000069.1	181569	181585
CP000069.1	181987	182003
CP000069.1	182367	182389
CP000069.1	183233	183249
CP000069.1	184119	184135
CP000069.1	184544	184560
CP000069.1	185375	185391
CP000069.1	185484	185500
CP000069.1	187231	187247
CP000069.1	187308	187330
CP000069.1	189279	189295
CP000069.1	190735	190751
CP000069.1	192316	192332
CP000069.1	192409	192425
CP000069.1	193543	193559
CP000069.1	193576	193592
CP000069.1	194090	194108
CP000069.1	195207	195223
CP000069.1	195269	195285
CP000069.1	195585	195601
CP000069.1	196024	196040
CP000069.1	196516	196532
CP000069.1	197738	197754
CP000069.1	198273	198289
CP000069.1	198684	198702
CP000069.1	199439	199455
CP000069.1	200134	200150
CP000069.1	200330	200346
CP000069.1	201275	201291
CP000069.1	201314	201330
CP000069.1	205085	205101
CP000069.1	205137	205153
CP000069.1	205186	205202
CP000069.1	205932	205948
CP000069.1	207222	207238
CP000069.1	207426	207442
CP000069.1	207496	207512
CP000069.1	207549	207565
CP000069.1	209922	209938
CP000069.1	211377	211393
CP000069.1	213102	213118
CP000069.1	213213	213229
CP000069.1	215013	215029
CP000069.1	215460	215476
CP000069.1	216801	216817
CP000069.1	217500	217518
CP000069.1	218535	218555
CP000069.1	222058	222078
CP000069.1	222587	222603
CP000069.1	224064	224080
CP000069.1	224268	224284
CP000069.1	224338	224354
CP000069.1	224391	224407
CP000069.1	225823	225839
CP000069.1	226253	226269
CP000069.1	226289	226305
CP000069.1	227832	227848
CP000069.1	229147	229163
CP000069.1	229258	229274
CP000069.1	231057	231073
CP000069.1	233480	233496
CP000069.1	233722	233740
CP000069.1	233824	233842
CP000069.1	234029	234045
CP000069.1	234452	234470
CP000069.1	235984	236000
CP000069.1	237172	237188
CP000069.1	237513	237529
CP000069.1	237696	237716
CP000069.1	237866	237882
CP000069.1	238263	238279
CP000069.1	240971	240987
CP000069.1	242987	243003
CP000069.1	244203	244219
CP000069.1	245583	245599
CP000069.1	246963	246979
CP000069.1	248431	248449
CP000069.1	248824	248840
CP000069.1	249421	249437
CP000069.1	251543	251567
CP000069.1	251568	251592
CP000069.1	251593	251617
CP000069.1	251895	251911
CP000069.1	252091	252107
CP000069.1	252533	252549
CP000069.1	252594	252610
CP000069.1	254043	254059
CP000069.1	254961	254977
CP000069.1	256322	256338
CP000069.1	259784	259800
CP000069.1	260823	260839
CP000069.1	262090	262106
CP000069.1	263179	263195
CP000069.1	263296	263314
CP000069.1	263563	263579
CP000069.1	263774	263790
CP000069.1	263986	264002
CP000069.1	269157	269173
CP000069.1	270939	270955
CP000069.1	271843	271859
CP000069.1	273284	273306
CP000069.1	273778	273794
CP000069.1	273885	273901
CP000069.1	274771	274787
CP000069.1	280160	280176
CP000069.1	280854	280870
CP000069.1	281793	281817
CP000069.1	282601	282617
CP000069.1	282914	282930
CP000069.1	283725	283741
CP000069.1	284123	284139
CP000069.1	284370	284386
CP000069.1	284653	284669
CP000069.1	285555	285571
CP000069.1	285581	285599
CP000069.1	285692	285712
CP000069.1	286158	286178
CP000069.1	286231	286247
CP000069.1	286290	286310
CP000069.1	286319	286335
CP000069.1	287514	287530
CP000069.1	288209	288225
CP000069.1	288659	288675
CP000069.1	288761	288777
CP000069.1	288874	288890
CP000069.1	289673	289689
CP000069.1	289765	289781
CP000069.1	289890	289906
CP000069.1	290263	290279
CP000069.1	294105	294123
CP000069.1	294228	294244
CP000069.1	294277	294293
CP000069.1	294582	294598
CP000069.1	295228	295244
CP000069.1	296752	296768
CP000069.1	297887	297903
CP000069.1	298719	298735
CP000069.1	299506	299522
CP000069.1	301848	301864
CP000069.1	302294	302310
CP000069.1	302771	302787
CP000069.1	303193	303209
CP000069.1	304022	304038
CP000069.1	305377	305393
CP000069.1	305823	305839
CP000069.1	306073	306089
CP000069.1	306295	306317
CP000069.1	306729	306753
CP000069.1	308398	308414
CP000069.1	308431	308451
CP000069.1	309034	309050
CP000069.1	310232	310248
CP000069.1	310933	310949
CP000069.1	311157	311175
CP000069.1	311947	311965
CP000069.1	314567	314583
CP000069.1	314768	314784
CP000069.1	314786	314804
CP000069.1	315347	315363
CP000069.1	316173	316189
CP000069.1	316583	316599
CP000069.1	318229	318245
CP000069.1	319656	319672
CP000069.1	323702	323718
CP000069.1	324722	324738
CP000069.1	325813	325829
CP000069.1	330106	330122
CP000069.1	330144	330160
CP000069.1	332534	332550
CP000069.1	332754	332770
CP000069.1	333234	333250
CP000069.1	333678	333702
CP000069.1	334722	334738
CP000069.1	336629	336645
CP000069.1	338409	338425
CP000069.1	338451	338469
CP000069.1	339979	339995
CP000069.1	340182	340200
CP000069.1	341264	341280
CP000069.1	341318	341334
CP000069.1	341343	341359
CP000069.1	342301	342317
CP000069.1	342628	342644
CP000069.1	342778	342794
CP000069.1	344036	344054
CP000069.1	344264	344280
CP000069.1	344316	344332
CP000069.1	346026	346042
CP000069.1	347180	347196
CP000069.1	348110	348126
CP000069.1	348408	348426
CP000069.1	348791	348807
CP000069.1	350141	350163
CP000069.1	351723	351739
CP000069.1	352675	352691
CP000069.1	355253	355277
CP000069.1	355279	355295
CP000069.1	356327	356347
CP000069.1	357922	357938
CP000069.1	360030	360046
CP000069.1	360213	360229
CP000069.1	361354	361370
CP000069.1	365521	365537
CP000069.1	366519	366535
CP000069.1	366638	366654
CP000069.1	367512	367528
CP000069.1	368591	368609
CP000069.1	368804	368820
CP000069.1	369090	369106
CP000069.1	369470	369486
CP000069.1	369571	369589
CP000069.1	369987	370003
CP000069.1	371244	371260
CP000069.1	371446	371464
CP000069.1	373703	373719
CP000069.1	374921	374937
CP000069.1	375217	375235
CP000069.1	376301	376317
CP000069.1	377311	377329
CP000069.1	379149	379169
CP000069.1	379351	379367
CP000069.1	379890	379906
CP000069.1	380750	380768
CP000069.1	382583	382601
CP000069.1	383063	383079
CP000069.1	383682	383698
CP000069.1	383903	383921
CP000069.1	384155	384171
CP000069.1	384607	384623
CP000069.1	385385	385401
CP000069.1	385467	385483
CP000069.1	386595	386611
CP000069.1	387318	387334
CP000069.1	387425	387441
CP000069.1	388474	388490
CP000069.1	388957	388973
CP000069.1	389188	389206
CP000069.1	389912	389928
CP000069.1	390505	390521
CP000069.1	390532	390548
CP000069.1	390549	390565
CP000069.1	390632	390648
CP000069.1	394042	394058
CP000069.1	394073	394097
CP000069.1	395253	395269
CP000069.1	395578	395594
CP000069.1	397235	397251
CP000069.1	399894	399910
CP000069.1	400412	400428
CP000069.1	400442	400458
CP000069.1	401569	401585
CP000069.1	402726	402742
CP000069.1	403393	403413
CP000069.1	403679	403695
CP000069.1	403986	404002
CP000069.1	404386	404402
CP000069.1	404759	404775
CP000069.1	405964	405980
CP000069.1	407490	407506
CP000069.1	410368	410384
CP000069.1	410456	410472
CP000069.1	410474	410490
CP000069.1	410891	410909
CP000069.1	411675	411693
CP000069.1	412817	412833
CP000069.1	415751	415767
CP000069.1	415926	415942
CP000069.1	416130	416146
CP000069.1	417517	417541
CP000069.1	417660	417676
CP000069.1	418154	418170
CP000069.1	418568	418586
CP000069.1	419019	419037
CP000069.1	420136	420152
CP000069.1	420250	420274
CP000069.1	420546	420562
CP000069.1	421804	421822
CP000069.1	422501	422517
CP000069.1	422551	422567
CP000069.1	423706	423730
CP000069.1	424408	424424
CP000069.1	425105	425121
CP000069.1	425903	425921
CP000069.1	427758	427774
CP000069.1	428381	428397
CP000069.1	428741	428757
CP000069.1	428803	428821
CP000069.1	428902	428920
CP000069.1	429925	429943
CP000069.1	430101	430119
CP000069.1	431007	431023
CP000069.1	433372	433388
CP000069.1	433842	433858
CP000069.1	434312	434328
CP000069.1	434513	434529
CP000069.1	434861	434877
CP000069.1	436432	436448
CP000069.1	436558	436574
CP000069.1	436951	436967
CP000069.1	439853	439869
CP000069.1	439996	440012
CP000069.1	440315	440333
CP000069.1	440416	440432
CP000069.1	441509	441525
CP000069.1	441633	441649
CP000069.1	442974	442990
CP000069.1	443063	443079
CP000069.1	445506	445528
CP000069.1	445672	445688
CP000069.1	447439	447455
CP000069.1	448908	448924
CP000069.1	451547	451563
CP000069.1	451953	451969
CP000069.1	453067	453083
CP000069.1	453085	453101
CP000069.1	453287	453305
CP000069.1	454076	454092
CP000069.1	455419	455435
CP000069.1	455839	455855
CP000069.1	455898	455914
CP000069.1	458250	458266
CP000069.1	458478	458500
CP000069.1	458803	458819
CP000069.1	458984	459004
CP000069.1	459363	459387
CP000069.1	459388	459404
CP000069.1	460541	460557
CP000069.1	461756	461774
CP000069.1	463559	463583
CP000069.1	464462	464478
CP000069.1	464647	464669
CP000069.1	464778	464794
CP000069.1	465946	465962
CP000069.1	466231	466247
CP000069.1	467631	467649
CP000069.1	468226	468242
CP000069.1	468412	468428
CP000069.1	469103	469119
CP000069.1	469422	469438
CP000069.1	470752	470768
CP000069.1	472861	472879
CP000069.1	473208	473224
CP000069.1	473680	473698
CP000069.1	475896	475912
CP000069.1	477563	477579
CP000069.1	479479	479495
CP000069.1	480030	480046
CP000069.1	481226	481242
CP000069.1	482535	482551
CP000069.1	484770	484786
CP000069.1	486074	486092
CP000069.1	495498	495514
CP000069.1	497441	497457
CP000069.1	498937	498953
CP000069.1	499855	499871
CP000069.1	500485	500501
CP000069.1	500704	500720
CP000069.1	503754	503770
CP000069.1	503875	503891
CP000069.1	504109	504125
CP000069.1	504280	504296
CP000069.1	504452	504468
CP000069.1	505005	505021
CP000069.1	507040	507056
CP000069.1	507501	507517
CP000069.1	507864	507882
CP000069.1	508600	508616
CP000069.1	509737	509753
CP000069.1	511568	511588
CP000069.1	512110	512126
CP000069.1	512546	512562
CP000069.1	514060	514076
CP000069.1	514101	514117
CP000069.1	514436	514452
CP000069.1	514690	514712
CP000069.1	514763	514785
CP000069.1	515268	515284
CP000069.1	515309	515325
CP000069.1	515644	515660
CP000069.1	515898	515920
CP000069.1	515971	515993
CP000069.1	516476	516492
CP000069.1	516517	516533
CP000069.1	516852	516868
CP000069.1	517106	517128
CP000069.1	517179	517197
CP000069.1	517684	517700
CP000069.1	517723	517739
CP000069.1	518060	518076
CP000069.1	518314	518336
CP000069.1	518391	518409
CP000069.1	519373	519389
CP000069.1	520602	520618
CP000069.1	521262	521278
CP000069.1	521847	521863
CP000069.1	522578	522594
CP000069.1	522879	522895
CP000069.1	522959	522975
CP000069.1	523103	523119
CP000069.1	523404	523420
CP000069.1	523484	523500
CP000069.1	523628	523644
CP000069.1	523929	523945
CP000069.1	524009	524025
CP000069.1	524153	524169
CP000069.1	524509	524525
CP000069.1	524724	524740
CP000069.1	524846	524862
CP000069.1	526105	526121
CP000069.1	527935	527951
CP000069.1	528191	528207
CP000069.1	529301	529317
CP000069.1	530124	530140
CP000069.1	530538	530554
CP000069.1	531110	531126
CP000069.1	531660	531678
CP000069.1	531748	531764
CP000069.1	532874	532890
CP000069.1	534087	534103
CP000069.1	534695	534711
CP000069.1	535063	535079
CP000069.1	537185	537201
CP000069.1	537325	537341
CP000069.1	537710	537726
CP000069.1	538460	538476
CP000069.1	538666	538682
CP000069.1	538825	538841
CP000069.1	539337	539359
CP000069.1	540250	540266
CP000069.1	541185	541201
CP000069.1	541229	541245
CP000069.1	541723	541739
CP000069.1	544059	544075
CP000069.1	545147	545163
CP000069.1	545465	545481
CP000069.1	546603	546619
CP000069.1	546832	546850
CP000069.1	548632	548648
CP000069.1	551752	551768
CP000069.1	551839	551859
CP000069.1	552156	552172
CP000069.1	552197	552219
CP000069.1	552465	552481
CP000069.1	552517	552539
CP000069.1	553297	553313
CP000069.1	553328	553344
CP000069.1	553380	553402
CP000069.1	553714	553730
CP000069.1	553918	553934
CP000069.1	553984	554000
CP000069.1	554727	554751
CP000069.1	557054	557072
CP000069.1	557541	557557
CP000069.1	557940	557956
CP000069.1	558101	558119
CP000069.1	558343	558367
CP000069.1	558368	558384
CP000069.1	559171	559191
CP000069.1	559907	559923
CP000069.1	559992	560008
CP000069.1	560853	560869
CP000069.1	561648	561670
CP000069.1	562094	562114
CP000069.1	562702	562718
CP000069.1	563151	563167
CP000069.1	563316	563338
CP000069.1	564596	564612
CP000069.1	565046	565062
CP000069.1	565421	565437
CP000069.1	565845	565861
CP000069.1	565877	565893
CP000069.1	566734	566750
CP000069.1	566822	566838
CP000069.1	567989	568005
CP000069.1	568067	568083
CP000069.1	568269	568287
CP000069.1	569479	569495
CP000069.1	571368	571384
CP000069.1	571669	571685
CP000069.1	572280	572296
CP000069.1	573421	573437
CP000069.1	573557	573573
CP000069.1	575463	575487
CP000069.1	576662	576678
CP000069.1	576742	576758
CP000069.1	577003	577019
CP000069.1	577304	577320
CP000069.1	577358	577376
CP000069.1	577609	577625
CP000069.1	578412	578428
CP000069.1	578876	578892
CP000069.1	579361	579377
CP000069.1	580565	580581
CP000069.1	583964	583980
CP000069.1	585050	585070
CP000069.1	585595	585611
CP000069.1	585812	585828
CP000069.1	586578	586594
CP000069.1	587211	587227
CP000069.1	587936	587952
CP000069.1	589712	589728
CP000069.1	590196	590212
CP000069.1	591864	591880
CP000069.1	593961	593977
CP000069.1	594549	594565
CP000069.1	595638	595654
CP000069.1	595855	595871
CP000069.1	595974	595990
CP000069.1	596356	596374
CP000069.1	596637	596659
CP000069.1	597722	597738
